mined_at,tweet_id,tweet_id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,hashtags,source,language,created_at,year,month,day,day_of_week,hour,minute,screen_name,user_tweet_id,user_tweet_id_str,user_favourites_count,followers_count,friends_count,text
2020-06-21 01:19:48.831309,1273602593781145600,1273602593781145600,markjan55en,1273593297450270724,1208469866086313984,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:04:55+00:00,2020,6,18,3,13,4,jelleprins,16546619,16546619,4414,10515,1063,@markjan55en @picnic @JumboSupermarkt @albertheijn Oh als je daar hulp bij zoekt moet je eens @bramduvigneau vragen!
2020-06-21 01:19:48.292354,1273602593781145600,1273602593781145600,markjan55en,1273593297450270724,1208469866086313984,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:04:55+00:00,2020,6,18,3,13,4,jelleprins,16546619,16546619,4414,10515,1063,@markjan55en @picnic @JumboSupermarkt @albertheijn Oh als je daar hulp bij zoekt moet je eens @bramduvigneau vragen!
2020-06-21 01:19:47.805653,1273602593781145600,1273602593781145600,markjan55en,1273593297450270724,1208469866086313984,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:04:55+00:00,2020,6,18,3,13,4,jelleprins,16546619,16546619,4414,10515,1063,@markjan55en @picnic @JumboSupermarkt @albertheijn Oh als je daar hulp bij zoekt moet je eens @bramduvigneau vragen!
2020-06-21 01:19:49.493895,1273602593781145600,1273602593781145600,markjan55en,1273593297450270724,1208469866086313984,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:04:55+00:00,2020,6,18,3,13,4,jelleprins,16546619,16546619,4414,10515,1063,@markjan55en @picnic @JumboSupermarkt @albertheijn Oh als je daar hulp bij zoekt moet je eens @bramduvigneau vragen!
2020-06-21 01:19:48.590575,1273602593781145600,1273602593781145600,markjan55en,1273593297450270724,1208469866086313984,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:04:55+00:00,2020,6,18,3,13,4,jelleprins,16546619,16546619,4414,10515,1063,@markjan55en @picnic @JumboSupermarkt @albertheijn Oh als je daar hulp bij zoekt moet je eens @bramduvigneau vragen!
2020-06-21 01:19:47.031694,1273602593781145600,1273602593781145600,markjan55en,1273593297450270724,1208469866086313984,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:04:55+00:00,2020,6,18,3,13,4,jelleprins,16546619,16546619,4414,10515,1063,@markjan55en @picnic @JumboSupermarkt @albertheijn Oh als je daar hulp bij zoekt moet je eens @bramduvigneau vragen!
2020-06-21 01:19:49.075014,1273602593781145600,1273602593781145600,markjan55en,1273593297450270724,1208469866086313984,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:04:55+00:00,2020,6,18,3,13,4,jelleprins,16546619,16546619,4414,10515,1063,@markjan55en @picnic @JumboSupermarkt @albertheijn Oh als je daar hulp bij zoekt moet je eens @bramduvigneau vragen!
2020-06-21 01:19:46.794993,1273602593781145600,1273602593781145600,markjan55en,1273593297450270724,1208469866086313984,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:04:55+00:00,2020,6,18,3,13,4,jelleprins,16546619,16546619,4414,10515,1063,@markjan55en @picnic @JumboSupermarkt @albertheijn Oh als je daar hulp bij zoekt moet je eens @bramduvigneau vragen!
2020-06-21 01:19:46.242249,1273602593781145600,1273602593781145600,markjan55en,1273593297450270724,1208469866086313984,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:04:55+00:00,2020,6,18,3,13,4,jelleprins,16546619,16546619,4414,10515,1063,@markjan55en @picnic @JumboSupermarkt @albertheijn Oh als je daar hulp bij zoekt moet je eens @bramduvigneau vragen!
2020-06-21 01:19:47.545349,1273602593781145600,1273602593781145600,markjan55en,1273593297450270724,1208469866086313984,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:04:55+00:00,2020,6,18,3,13,4,jelleprins,16546619,16546619,4414,10515,1063,@markjan55en @picnic @JumboSupermarkt @albertheijn Oh als je daar hulp bij zoekt moet je eens @bramduvigneau vragen!
2020-06-21 01:19:46.242249,1273602907330482180,1273602907330482180,roelandp,1273599801293242368,1502181,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:06:10+00:00,2020,6,18,3,13,6,jelleprins,16546619,16546619,4414,10515,1063,"@roelandp @Oli4K @picnic @JumboSupermarkt @albertheijn Nee, maar ik hoop op Instagram integratie 🤞"
2020-06-21 01:19:49.493895,1273602907330482180,1273602907330482180,roelandp,1273599801293242368,1502181,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:06:10+00:00,2020,6,18,3,13,6,jelleprins,16546619,16546619,4414,10515,1063,"@roelandp @Oli4K @picnic @JumboSupermarkt @albertheijn Nee, maar ik hoop op Instagram integratie 🤞"
2020-06-21 01:19:48.831309,1273602907330482180,1273602907330482180,roelandp,1273599801293242368,1502181,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:06:10+00:00,2020,6,18,3,13,6,jelleprins,16546619,16546619,4414,10515,1063,"@roelandp @Oli4K @picnic @JumboSupermarkt @albertheijn Nee, maar ik hoop op Instagram integratie 🤞"
2020-06-21 01:19:47.290034,1273602907330482180,1273602907330482180,roelandp,1273599801293242368,1502181,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:06:10+00:00,2020,6,18,3,13,6,jelleprins,16546619,16546619,4414,10515,1063,"@roelandp @Oli4K @picnic @JumboSupermarkt @albertheijn Nee, maar ik hoop op Instagram integratie 🤞"
2020-06-21 01:19:47.031694,1273602907330482180,1273602907330482180,roelandp,1273599801293242368,1502181,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:06:10+00:00,2020,6,18,3,13,6,jelleprins,16546619,16546619,4414,10515,1063,"@roelandp @Oli4K @picnic @JumboSupermarkt @albertheijn Nee, maar ik hoop op Instagram integratie 🤞"
2020-06-21 01:19:48.590575,1273602907330482180,1273602907330482180,roelandp,1273599801293242368,1502181,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:06:10+00:00,2020,6,18,3,13,6,jelleprins,16546619,16546619,4414,10515,1063,"@roelandp @Oli4K @picnic @JumboSupermarkt @albertheijn Nee, maar ik hoop op Instagram integratie 🤞"
2020-06-21 01:19:46.491105,1273602907330482180,1273602907330482180,roelandp,1273599801293242368,1502181,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:06:10+00:00,2020,6,18,3,13,6,jelleprins,16546619,16546619,4414,10515,1063,"@roelandp @Oli4K @picnic @JumboSupermarkt @albertheijn Nee, maar ik hoop op Instagram integratie 🤞"
2020-06-21 01:19:47.545349,1273602907330482180,1273602907330482180,roelandp,1273599801293242368,1502181,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:06:10+00:00,2020,6,18,3,13,6,jelleprins,16546619,16546619,4414,10515,1063,"@roelandp @Oli4K @picnic @JumboSupermarkt @albertheijn Nee, maar ik hoop op Instagram integratie 🤞"
2020-06-21 01:19:48.292354,1273602907330482180,1273602907330482180,roelandp,1273599801293242368,1502181,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:06:10+00:00,2020,6,18,3,13,6,jelleprins,16546619,16546619,4414,10515,1063,"@roelandp @Oli4K @picnic @JumboSupermarkt @albertheijn Nee, maar ik hoop op Instagram integratie 🤞"
2020-06-21 01:19:46.794993,1273602907330482180,1273602907330482180,roelandp,1273599801293242368,1502181,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:06:10+00:00,2020,6,18,3,13,6,jelleprins,16546619,16546619,4414,10515,1063,"@roelandp @Oli4K @picnic @JumboSupermarkt @albertheijn Nee, maar ik hoop op Instagram integratie 🤞"
2020-06-21 01:19:47.805653,1273602907330482180,1273602907330482180,roelandp,1273599801293242368,1502181,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:06:10+00:00,2020,6,18,3,13,6,jelleprins,16546619,16546619,4414,10515,1063,"@roelandp @Oli4K @picnic @JumboSupermarkt @albertheijn Nee, maar ik hoop op Instagram integratie 🤞"
2020-06-21 01:19:49.752188,1273602907330482180,1273602907330482180,roelandp,1273599801293242368,1502181,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:06:10+00:00,2020,6,18,3,13,6,jelleprins,16546619,16546619,4414,10515,1063,"@roelandp @Oli4K @picnic @JumboSupermarkt @albertheijn Nee, maar ik hoop op Instagram integratie 🤞"
2020-06-21 01:19:49.243548,1273602907330482180,1273602907330482180,roelandp,1273599801293242368,1502181,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:06:10+00:00,2020,6,18,3,13,6,jelleprins,16546619,16546619,4414,10515,1063,"@roelandp @Oli4K @picnic @JumboSupermarkt @albertheijn Nee, maar ik hoop op Instagram integratie 🤞"
2020-06-21 01:19:48.065959,1273602907330482180,1273602907330482180,roelandp,1273599801293242368,1502181,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:06:10+00:00,2020,6,18,3,13,6,jelleprins,16546619,16546619,4414,10515,1063,"@roelandp @Oli4K @picnic @JumboSupermarkt @albertheijn Nee, maar ik hoop op Instagram integratie 🤞"
2020-06-21 01:19:49.075014,1273602907330482180,1273602907330482180,roelandp,1273599801293242368,1502181,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:06:10+00:00,2020,6,18,3,13,6,jelleprins,16546619,16546619,4414,10515,1063,"@roelandp @Oli4K @picnic @JumboSupermarkt @albertheijn Nee, maar ik hoop op Instagram integratie 🤞"
2020-06-21 01:19:47.545349,1273603583011930113,1273603583011930113,jelleprins,1273583081321041920,16546619,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,2020-06-18 13:08:51+00:00,2020,6,18,3,13,8,warpling,9787962,9787962,39429,5174,2299,@jelleprins @picnic @JumboSupermarkt @albertheijn Still on the waitlist ☹️
2020-06-21 01:19:46.242249,1273603583011930113,1273603583011930113,jelleprins,1273583081321041920,16546619,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,2020-06-18 13:08:51+00:00,2020,6,18,3,13,8,warpling,9787962,9787962,39429,5174,2299,@jelleprins @picnic @JumboSupermarkt @albertheijn Still on the waitlist ☹️
2020-06-21 01:19:48.292354,1273603583011930113,1273603583011930113,jelleprins,1273583081321041920,16546619,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,2020-06-18 13:08:51+00:00,2020,6,18,3,13,8,warpling,9787962,9787962,39429,5174,2299,@jelleprins @picnic @JumboSupermarkt @albertheijn Still on the waitlist ☹️
2020-06-21 01:19:47.805653,1273603583011930113,1273603583011930113,jelleprins,1273583081321041920,16546619,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,2020-06-18 13:08:51+00:00,2020,6,18,3,13,8,warpling,9787962,9787962,39429,5174,2299,@jelleprins @picnic @JumboSupermarkt @albertheijn Still on the waitlist ☹️
2020-06-21 01:19:49.752188,1273603583011930113,1273603583011930113,jelleprins,1273583081321041920,16546619,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,2020-06-18 13:08:51+00:00,2020,6,18,3,13,8,warpling,9787962,9787962,39429,5174,2299,@jelleprins @picnic @JumboSupermarkt @albertheijn Still on the waitlist ☹️
2020-06-21 01:19:48.065959,1273603583011930113,1273603583011930113,jelleprins,1273583081321041920,16546619,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,2020-06-18 13:08:51+00:00,2020,6,18,3,13,8,warpling,9787962,9787962,39429,5174,2299,@jelleprins @picnic @JumboSupermarkt @albertheijn Still on the waitlist ☹️
